,CustomerID,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer,AveMonthSpend,Age,dummy,log_Age,log_YearlyIncome,log_AveMonthSpend
10025,21513,Stacey,Xu,"55, avenue du Président-Kennedy",Paris,Seine (Paris),France,75008,1 (11) 500 555-0121,1944-04-26,High School,Professional,F,M,1,2,1,5,67199,0,57,76,1.0,4.330733340286331,11.115413645448138,4.04305126783455
10026,21515,Barbara,Yuan,3402 Wawona Lane,Bracknell,England,United Kingdom,RG12 8TB,1 (11) 500 555-0125,1944-02-14,Bachelors ,Management,F,M,1,3,4,4,136107,0,90,76,1.0,4.330733340286331,11.82119662008696,4.499809670330265
10027,21517,Gerald,Subram,9067 Indigo Ct.,London,England,United Kingdom,W1Y 3RA,1 (11) 500 555-0143,1944-10-17,Graduate Degree,Management,M,M,1,2,4,4,183613,1,142,76,1.0,4.330733340286331,12.12058556076211,4.955827057601261
10028,21518,Ruben,Madan,"59, boulevard Tremblay",Paris,Seine (Paris),France,75008,1 (11) 500 555-0167,1945-11-18,High School,Professional,M,M,1,2,1,5,94498,0,89,75,1.0,4.31748811353631,11.45633394923671,4.48863636973214
10029,21519,Franklin,Becker,Kampstr 2842,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0168,1945-04-08,Bachelors ,Management,M,S,1,4,3,3,116879,0,110,75,1.0,4.31748811353631,11.66889449060427,4.700480365792417
10030,21521,Joanna,Romero,1144/118 rue Faubourg St Antoine,Lille,Nord,France,59000,1 (11) 500 555-0115,1946-02-08,Partial College,Professional,F,S,0,2,0,5,91215,0,52,74,1.0,4.30406509320417,11.42097463622232,3.9512437185814275
10031,21523,Timothy,Green,Altendorfer Straße 461,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0144,1946-08-25,Bachelors ,Management,M,M,1,0,5,5,171065,1,159,74,1.0,4.30406509320417,12.049798880217713,5.0689042022202315
10032,21524,Faith,Wood,7591 Signal Court,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0189,1953-02-11,Partial College,Professional,F,S,1,1,2,4,106389,0,69,67,1.0,4.204692619390966,11.574857467086597,4.23410650459726
10033,21525,Victoria,Howard,4858 Shannon Lane,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0161,1953-08-13,Partial College,Professional,F,M,1,2,2,4,92416,0,71,67,1.0,4.204692619390966,11.434055402812444,4.2626798770413155
10034,21526,Jonathon,Munoz,Residenz Straße 423,Offenbach,Saarland,Germany,63009,1 (11) 500 555-0115,1953-11-07,Partial College,Professional,M,S,1,2,2,4,120653,1,104,67,1.0,4.204692619390966,11.70067393605693,4.6443908991413725
10035,21527,Sergio,Patel,"77, rue du Puits Dixme",Les Ulis,Essonne,France,91940,1 (11) 500 555-0161,1954-09-21,High School,Professional,M,S,1,2,2,4,126819,0,104,66,1.0,4.189654742026425,11.750516152031324,4.6443908991413725
10036,21528,Jay,Moreno,Zollstr 2,Paderborn,Hamburg,Germany,33041,1 (11) 500 555-0141,1954-05-06,Partial College,Professional,M,M,1,4,4,4,169706,1,152,66,1.0,4.189654742026425,12.041822807108781,5.0238805208462765
10037,21529,Kristi,Martinez,"6, avenue de Norvege",Orleans,Loiret,France,45000,1 (11) 500 555-0180,1953-03-04,Bachelors ,Management,F,S,1,3,4,4,109154,1,80,67,1.0,4.204692619390966,11.600515008122919,4.382026634673881
10038,21530,Toni,Raman,"501, rue Henri Gagnon",Saint Ouen,Loir et Cher,France,41100,1 (11) 500 555-0169,1953-02-03,Bachelors ,Management,F,M,0,4,4,4,117141,0,90,67,1.0,4.204692619390966,11.671133616400915,4.499809670330265
10039,21531,Kari,Vance,"33, place de la République",Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0146,1953-02-10,Bachelors ,Management,F,M,1,4,4,4,111940,1,88,67,1.0,4.204692619390966,11.62571829244535,4.477336814478207
10040,21532,Sierra,Turner,Nonnendamm 4,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0159,1953-03-25,Bachelors ,Management,F,M,0,2,5,5,137498,0,102,67,1.0,4.204692619390966,11.831364650528432,4.624972813284271
10041,21534,Warren,Rai,8222 Northridge Road,London,England,United Kingdom,SW6 SBY,1 (11) 500 555-0127,1952-04-26,High School,Professional,M,S,0,3,5,5,160839,1,155,68,1.0,4.219507705176107,11.988159143633016,5.043425116919247
10042,21535,Alfredo,Sandberg,"3, rue de l'Espace De Schengen",Roissy en Brie,Seine et Marne,France,77680,1 (11) 500 555-0198,1951-07-27,High School,Professional,M,S,1,2,2,4,119841,1,102,69,1.0,4.23410650459726,11.69392114317551,4.624972813284271
10043,21536,Billy,Rubio,Buergermeister-ulrich-str 321,Dresden,Hessen,Germany,1071,1 (11) 500 555-0111,1951-02-19,High School,Professional,M,M,1,2,1,4,127961,0,99,69,1.0,4.23410650459726,11.759480808975088,4.59511985013459
10044,21537,Gloria,Navarro,Hellweg 4924,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0146,1951-06-08,High School,Professional,F,M,0,2,1,4,104426,0,64,69,1.0,4.23410650459726,11.556233965570422,4.1588830833596715
10045,21538,Tara,Luo,"52, rue Henri Gagnon",Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0181,1950-04-10,High School,Management,F,M,1,2,2,5,86373,0,75,70,1.0,4.248495242049359,11.366430405953848,4.31748811353631
10046,21539,Phillip,Raman,"151, rue de la Centenaire",Versailles,Yveline,France,78000,1 (11) 500 555-0156,1950-03-26,Partial College,Management,M,M,1,4,4,4,112561,1,141,70,1.0,4.248495242049359,11.631250575899482,4.948759890378168
10047,21540,Ross,Rubio,3177 Lincoln Drive,London,England,United Kingdom,W1V 5RN,1 (11) 500 555-0180,1950-02-17,Bachelors ,Management,M,S,0,3,5,5,174937,1,150,70,1.0,4.248495242049359,12.072181188090095,5.0106352940962555
10048,21541,Daisy,Gutierrez,2076 Westover Dr,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0114,1950-03-26,Partial College,Management,F,M,0,3,5,5,137762,1,108,70,1.0,4.248495242049359,11.833282837558496,4.68213122712422
10049,21542,Patricia,Vance,"7, place de Brazaville",Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0158,1949-05-24,Partial High School,Skilled Manual,F,M,0,3,1,5,76660,0,62,71,1.0,4.2626798770413155,11.247135338934546,4.127134385045092
10050,21543,Naomi,Romero,"8080, quai de l´ Iton",Les Ulis,Essonne,France,91940,1 (11) 500 555-0177,1949-02-02,High School,Management,F,M,1,3,1,5,105286,0,60,71,1.0,4.2626798770413155,11.564435735816685,4.0943445622221
10051,21544,Gary,Moreno,3597 Pine St.,High Wycombe,England,United Kingdom,HP10 9QY,1 (11) 500 555-0117,1949-04-26,High School,Management,M,M,1,4,5,5,156699,0,169,71,1.0,4.2626798770413155,11.962082046702818,5.1298987149230735
10052,21546,Cory,Garcia,Nonnendamm 36,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0116,1948-05-25,Partial High School,Skilled Manual,M,M,1,4,1,4,117645,0,102,72,1.0,4.276666119016055,11.675426894314876,4.624972813284271
10053,21548,Christy,Chander,5994 El Capitan,London,England,United Kingdom,W1N 9FA,1 (11) 500 555-0115,1948-09-02,High School,Management,F,M,1,4,5,5,129427,1,104,72,1.0,4.276666119016055,11.770872294615744,4.6443908991413725
10054,21549,Jerome,Ruiz,Parkstr 4851,Berlin,Hessen,Germany,14129,1 (11) 500 555-0117,1947-03-23,High School,Management,M,S,1,4,4,4,121610,1,130,73,1.0,4.290459441148391,11.708574481975045,4.867534450455582
10055,21550,Kara,Deng,Am Karlshof 68,Berlin,Saarland,Germany,12171,1 (11) 500 555-0119,1947-08-26,High School,Management,F,M,0,4,4,4,100446,0,86,73,1.0,4.290459441148391,11.51737554864384,4.454347296253507
10056,21551,Elijah,Butler,8001 Roosevelt Avenue,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0114,1975-08-20,Bachelors ,Professional,M,S,0,3,0,0,85710,0,74,45,1.0,3.8066624897703196,11.358724783892928,4.30406509320417
10057,21552,Francis,Alvarez,5287 Race Road,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0176,1975-11-19,Bachelors ,Professional,M,M,0,3,0,0,125149,0,83,45,1.0,3.8066624897703196,11.737260306416491,4.418840607796598
10058,21553,Allen,Suri,3840 Gold Crest Ct,Townsville,Queensland,Australia,4810,1 (11) 500 555-0133,1975-10-17,Bachelors ,Professional,M,M,1,2,0,0,127273,0,79,45,1.0,3.8066624897703196,11.754089664641963,4.3694478524670215
10066,21554,Molly,Rana,8970 Kahrs Avenue,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0193,1973-07-24,Bachelors ,Professional,F,S,0,3,0,0,97398,1,50,47,1.0,3.8501476017100584,11.4865609555389,3.912023005428146
10067,21555,Jarrod,Madan,1355 Sequoia Drive,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0171,1974-03-09,Bachelors ,Professional,M,S,1,2,0,0,123685,0,75,46,1.0,3.828641396489095,11.725493289912254,4.31748811353631
10068,21556,Gloria,Serrano,9687 Maywood Ln.,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0133,1974-05-27,Bachelors ,Professional,F,S,0,3,0,0,97814,0,54,46,1.0,3.828641396489095,11.490822995062281,3.9889840465642745
10069,21558,Nicole,Coleman,1955 Wallace Dr.,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0165,1973-12-24,High School,Management,F,S,1,2,5,5,110922,1,96,47,1.0,3.8501476017100584,11.6165825305805,4.564348191467836
10070,21559,Pedro,Malhotra,2725 Deerwood Court,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0175,1973-04-07,High School,Management,M,M,0,2,5,5,117255,1,158,47,1.0,3.8501476017100584,11.67210632932254,5.062595033026967
10071,21560,Kristopher,Lopez,946 Hanson Lane,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0193,1973-09-12,Partial High School,Professional,M,M,1,4,5,5,163544,1,171,47,1.0,3.8501476017100584,12.004837346264845,5.14166355650266
10072,21561,Albert,Navarro,7514 Woodcrest Dr.,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0190,1972-05-20,Bachelors ,Professional,M,S,0,3,0,0,124180,0,81,48,1.0,3.871201010907891,11.729487404918883,4.394449154672439
10073,21562,Drew,Jai,9976 Manila Avenue,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0171,1972-10-19,High School,Management,M,S,1,3,5,5,127539,1,146,48,1.0,3.871201010907891,11.75617747916109,4.983606621708336
10074,21563,Carla,Mehta,9218 Gold Crest Ct.,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0132,1971-12-25,Bachelors ,Professional,F,S,1,4,0,0,103822,0,52,49,1.0,3.8918202981106265,11.550433173306631,3.9512437185814275
10075,21564,Erica,Liu,3691 Macaroon Drive,Townsville,Queensland,Australia,4810,1 (11) 500 555-0112,1971-08-01,Bachelors ,Professional,F,S,1,4,0,0,108551,1,51,49,1.0,3.8918202981106265,11.594975387608546,3.9318256327243257
10076,21565,Sheena,Shan,4948 Muy Verde,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0143,1972-11-11,High School,Management,F,M,1,3,5,5,141424,0,107,48,1.0,3.871201010907891,11.859517749300728,4.672828834461906
10077,21566,Jermaine,Garcia,4330 Reliz Valley Road,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0121,1972-01-15,High School,Management,M,M,1,3,5,5,147032,1,171,48,1.0,3.871201010907891,11.89840552914531,5.14166355650266
10078,21568,Jacquelyn,Hernandez,5621 Arcadia Pl.,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0149,1971-11-21,High School,Management,F,M,1,4,5,5,89391,0,101,49,1.0,3.8918202981106265,11.400775284952987,4.61512051684126
10079,21569,Brendan,Rai,6185 Hearturou Court,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0110,1970-09-14,Bachelors ,Professional,M,S,1,4,0,0,128631,1,81,50,1.0,3.912023005428146,11.764703119278723,4.394449154672439
10080,21570,Barry,Kovár,2374 Turning Way,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0133,1970-07-02,High School,Management,M,M,1,4,5,5,126367,0,165,50,1.0,3.912023005428146,11.746945650659269,5.10594547390058
10081,21571,Darryl,Yang,1490 Marina Pkwy.,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0125,1970-04-25,High School,Management,M,M,1,4,5,5,155165,1,173,50,1.0,3.912023005428146,11.952244345834902,5.153291594497779
10082,21572,Randall,Ramos,5691 Lexington Road,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0179,1971-04-27,Bachelors ,Management,M,M,1,4,5,5,156831,1,168,49,1.0,3.8918202981106265,11.9629240714392,5.123963979403259
10083,21573,Jimmy,Munoz,3111 First Ave.,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0114,1969-08-03,Bachelors ,Management,M,S,1,4,5,5,170549,1,156,51,1.0,3.9318256327243257,12.04677792444643,5.049856007249537
10084,21574,Fernando,Lewis,3893 San Francisco,Sedro Woolley,Washington,United States,98284,226-555-0167,1964-07-18,Partial College,Professional,M,M,1,1,2,5,113170,0,117,56,1.0,4.02535169073515,11.636646391959987,4.762173934797756
10085,21575,Justin,Foster,9123 Springfield Drive,Fremont,California,United States,94536,497-555-0196,1956-08-15,Partial College,Professional,M,M,0,2,0,3,125973,0,87,64,1.0,4.1588830833596715,11.743822877256866,4.465908118654584
10086,21576,Benjamin,Gonzales,2639 Parkview Court,Oregon City,Oregon,United States,97045,834-555-0135,1956-10-12,Partial College,Professional,M,M,0,2,0,3,128222,0,88,64,1.0,4.1588830833596715,11.761518415610208,4.477336814478207
10087,21577,Tiffany,Ma,5444 Bellord Ct.,Cliffside,British Columbia,Canada,V8Y 1L1,865-555-0197,1934-03-11,Graduate Degree,Management,F,M,1,2,0,2,56839,0,43,86,1.0,4.454347296253507,10.94797798881208,3.7612001156935624
10088,21578,Jordan,Green,9514 Plymouth Dr.,Tacoma,Washington,United States,98403,590-555-0171,1934-04-21,Graduate Degree,Management,M,M,1,2,0,2,123227,0,68,86,1.0,4.454347296253507,11.721783461914578,4.219507705176107
10089,21579,Wyatt,Jackson,2947 Vine Lane,Woodburn,Oregon,United States,97071,972-555-0149,1934-11-04,Graduate Degree,Management,M,M,1,2,0,2,102695,0,73,86,1.0,4.454347296253507,11.539518709239749,4.290459441148391
10090,21581,Rachel,Russell,9178 Thornhill Place,Westminster,British Columbia,Canada,V3L 1H4,823-555-0111,1963-07-14,Partial College,Professional,F,M,1,2,3,4,100091,0,86,57,1.0,4.04305126783455,11.513835051171247,4.454347296253507
10091,21582,Amber,Roberts,9665 Geneva Ave.,Cliffside,British Columbia,Canada,V8Y 1L1,597-555-0197,1972-03-13,Graduate Degree,Skilled Manual,F,M,1,0,1,1,56557,0,59,48,1.0,3.871201010907891,10.943004258145342,4.07753744390572
10092,21583,Jaclyn,Lal,5514 Chilpancingo,Casper,Wyoming,United States,82601,804-555-0142,1972-04-05,Bachelors ,Skilled Manual,F,M,1,0,1,1,46198,1,55,48,1.0,3.871201010907891,10.7406917860895,4.007333185232471
10093,21584,Gavin,Bryant,3519 Woodruff Lane,Everett,Washington,United States,98201,966-555-0153,1972-02-03,Bachelors ,Skilled Manual,M,M,1,0,1,1,69180,0,85,48,1.0,3.871201010907891,11.14446708249116,4.442651256490317
10094,21585,Trinity,Gray,4396 Santa Maria Ct,Lebanon,Oregon,United States,97355,534-555-0159,1972-06-18,Bachelors ,Skilled Manual,F,M,1,0,1,1,51899,0,51,48,1.0,3.871201010907891,10.857054801145617,3.9318256327243257
10095,21586,Stephanie,Foster,1206 Limewood Place,W. Linn,Oregon,United States,97068,886-555-0126,1972-07-06,Graduate Degree,Skilled Manual,F,M,1,0,0,1,87419,0,58,48,1.0,3.871201010907891,11.378467929321909,4.060443010546419
10096,21587,Jenna,Roberts,4112 N. 8th Street,Bellflower,California,United States,90706,886-555-0124,1972-05-28,Graduate Degree,Skilled Manual,F,M,1,0,0,1,82099,1,52,48,1.0,3.871201010907891,11.315681115098373,3.9512437185814275
10097,21588,Theodore,Martin,3519 Woodruff Lane,Burbank,California,United States,91502,413-555-0122,1972-02-03,Graduate Degree,Skilled Manual,M,M,1,0,0,1,91315,0,78,48,1.0,3.871201010907891,11.422070346626143,4.356708826689592
10098,21589,Vanessa,Coleman,3525 E. Watson Court,Port Hammond,British Columbia,Canada,V6B 3P7,663-555-0181,1970-03-15,Bachelors ,Skilled Manual,F,M,1,0,1,1,56857,0,61,50,1.0,3.912023005428146,10.94829462264529,4.110873864173311
10099,21590,Taylor,Gonzales,4734 Sycamore Court,Bellingham,Washington,United States,98225,294-555-0113,1970-11-07,Bachelors ,Skilled Manual,F,M,1,0,1,1,59099,1,60,50,1.0,3.912023005428146,10.986969282777263,4.0943445622221
10100,21591,Clayton,Goel,9754 Hilltop Dr,Colma,California,United States,94014,184-555-0142,1970-09-26,Bachelors ,Skilled Manual,M,M,1,1,1,1,59066,0,91,50,1.0,3.912023005428146,10.986410741739597,4.51085950651685
10101,21593,Marcus,Roberts,4587 Sunset Meadows,Burbank,California,United States,91502,171-555-0165,1969-11-01,Bachelors ,Skilled Manual,M,S,0,0,2,2,61701,1,92,51,1.0,3.9318256327243257,11.03005541721757,4.5217885770490405
10102,21594,Brianna,Moore,2545 Crowe Place,Fremont,California,United States,94536,590-555-0112,1969-02-20,Bachelors ,Skilled Manual,F,M,1,0,2,2,57423,0,60,51,1.0,3.9318256327243257,10.95820019891422,4.0943445622221
10103,21595,Juan,Ward,4749 Blackwood Drive,N. Vancouver,British Columbia,Canada,V7L 4J4,112-555-0119,1971-10-23,Graduate Degree,Professional,M,M,1,0,0,1,110418,0,90,49,1.0,3.8918202981106265,11.61202844301325,4.499809670330265
10104,21596,Luke,Wright,2710 Saddlehill Lane,Woodburn,Oregon,United States,97071,145-555-0162,1971-08-03,Graduate Degree,Professional,M,M,1,0,0,1,118883,0,86,49,1.0,3.8918202981106265,11.685895095164804,4.454347296253507
10105,21597,Jose,Jones,9642 East L Street,Coronado,California,United States,92118,993-555-0143,1971-02-03,Graduate Degree,Professional,M,M,1,0,0,3,107598,0,78,49,1.0,3.8918202981106265,11.586157339176479,4.356708826689592
10106,21598,Chloe,Perez,7275 Andrea Lane,Yakima,Washington,United States,98901,531-555-0161,1969-10-14,Graduate Degree,Professional,F,M,1,0,0,1,96893,0,60,51,1.0,3.9318256327243257,11.48136255584738,4.0943445622221
10107,21599,Sara,Lopez,7846 Alexander Pl.,Salem,Oregon,United States,97301,293-555-0155,1969-12-12,Graduate Degree,Professional,F,M,1,0,0,1,91214,1,53,51,1.0,3.9318256327243257,11.420963673053087,3.970291913552122
10108,21600,Alexa,Bell,5955 Colfax Street,Santa Cruz,California,United States,95062,172-555-0127,1968-05-27,Bachelors ,Skilled Manual,F,M,1,0,2,2,89807,0,81,52,1.0,3.9512437185814275,11.405418202254497,4.394449154672439
10109,21602,Manuel,Malhotra,5720 A St.,Burien,Washington,United States,98168,964-555-0110,1968-12-25,Bachelors ,Skilled Manual,M,M,1,1,2,2,107022,0,113,52,1.0,3.9512437185814275,11.580789699786358,4.727387818712341
10110,21603,Seth,Barnes,6965 Lindsey Court,Bellingham,Washington,United States,98225,838-555-0195,1968-06-20,Bachelors ,Skilled Manual,M,M,1,1,2,2,108959,0,113,52,1.0,3.9512437185814275,11.598726943661342,4.727387818712341
10111,21605,Brittney,Ye,3796 Peachwillow,Burien,Washington,United States,98168,148-555-0174,1970-02-25,Graduate Degree,Professional,F,M,1,0,0,2,103896,0,54,50,1.0,3.912023005428146,11.551145677789926,3.9889840465642745
10112,21606,Connor,Roberts,6816 Piedra Dr.,Edmonds,Washington,United States,98020,377-555-0127,1970-04-11,Graduate Degree,Professional,M,M,1,0,0,2,112628,0,87,50,1.0,3.912023005428146,11.6318456316258,4.465908118654584
10113,21607,Bryce,Torres,6492 Palms Dr.,Edmonds,Washington,United States,98020,697-555-0138,1970-04-12,Graduate Degree,Professional,M,M,1,0,0,2,106898,0,84,50,1.0,3.912023005428146,11.579630387764219,4.430816798843313
10114,21609,Tabitha,Blanco,6693 Ryan Rd,Chula Vista,California,United States,91910,377-555-0154,1970-07-08,Graduate Degree,Professional,F,S,1,0,0,4,98096,1,50,50,1.0,3.912023005428146,11.49370187000247,3.912023005428146
10115,21610,Caleb,Edwards,4122 Ruth Drive,Fremont,California,United States,94536,139-555-0181,1970-02-20,Graduate Degree,Professional,M,M,1,0,0,4,120393,0,85,50,1.0,3.912023005428146,11.698516670631806,4.442651256490317
10116,21612,Spencer,Foster,1750 Morengo Ct.,Salem,Oregon,United States,97301,775-555-0190,1967-06-24,Bachelors ,Professional,M,S,0,1,0,0,69703,0,81,53,1.0,3.970291913552122,11.151998637429239,4.394449154672439
10117,21613,Caleb,Powell,5528 Ringing Court,Newton,British Columbia,Canada,V2M1P1,711-555-0115,1967-04-18,Bachelors ,Skilled Manual,M,S,0,1,2,2,63436,1,94,53,1.0,3.970291913552122,11.057786802618491,4.543294782270004
10118,21614,William,Thomas,1277 Live Oak Avenue,Cliffside,British Columbia,Canada,V8Y 1L1,181-555-0115,1967-08-17,Bachelors ,Skilled Manual,M,M,1,1,2,2,62595,0,100,53,1.0,3.970291913552122,11.044440681693763,4.605170185988092
10119,21617,Jennifer,Miller,2028 Mendocino Drive,Corvallis,Oregon,United States,97330,414-555-0153,1966-02-27,Graduate Degree,Professional,F,S,0,0,0,0,95345,0,54,54,1.0,3.9889840465642745,11.465257171268727,3.9889840465642745
10120,21619,Angela,Patterson,3477 Mt. Washington Way,Woodland Hills,California,United States,91364,435-555-0136,1966-04-19,Graduate Degree,Professional,F,S,1,0,0,4,88845,1,47,54,1.0,3.9889840465642745,11.394648557379176,3.8501476017100584
10121,21620,Mariah,Brooks,8535 Meadowbrook Court,Haney,British Columbia,Canada,V2W 1W2,127-555-0131,1969-08-06,Graduate Degree,Professional,F,M,1,0,0,2,107725,0,55,51,1.0,3.9318256327243257,11.587336962484038,4.007333185232471
10122,21621,Jordan,Parker,2454 Clayton Way,N. Vancouver,British Columbia,Canada,V7L 4J4,783-555-0193,1969-02-03,Graduate Degree,Professional,M,M,1,0,0,2,109630,0,85,51,1.0,3.9318256327243257,11.604866338668586,4.442651256490317
10123,21622,Ethan,Winston,1047 Las Quebradas Lane,Oak Bay,British Columbia,Canada,V8P,369-555-0123,1969-05-18,Graduate Degree,Professional,M,M,1,0,0,2,107439,1,75,51,1.0,3.9318256327243257,11.584678523633327,4.31748811353631
10124,21623,Connor,Diaz,1387 Dias Circle,Port Orchard,Washington,United States,98366,964-555-0153,1969-05-23,Graduate Degree,Professional,M,M,1,2,5,5,119868,1,158,51,1.0,3.9318256327243257,11.69414641632015,5.062595033026967
10125,21624,Faith,Price,6309 Sundance Drive,Tacoma,Washington,United States,98403,887-555-0184,1969-01-17,Graduate Degree,Professional,F,S,1,2,5,5,80640,1,88,51,1.0,3.9318256327243257,11.297750083305196,4.477336814478207
10126,21625,Jennifer,Hall,4896 Village Pl.,Woodburn,Oregon,United States,97071,956-555-0189,1969-08-27,Graduate Degree,Professional,F,M,1,2,5,5,82835,0,98,51,1.0,3.9318256327243257,11.324605956372638,4.584967478670572
10127,21626,Brianna,Garcia,7712 Oak Wood Court,Yakima,Washington,United States,98901,640-555-0169,1969-10-25,Graduate Degree,Professional,F,M,1,2,5,5,88472,0,96,51,1.0,3.9318256327243257,11.390441396755197,4.564348191467836
10128,21627,Bailey,Roberts,7142 Duck Horn Court,Burlingame,California,United States,94010,856-555-0163,1969-03-16,Graduate Degree,Professional,F,M,1,2,5,5,82509,1,100,51,1.0,3.9318256327243257,11.320662657281883,4.605170185988092
10129,21628,Kelli,Xu,1177 Oily Road,Burien,Washington,United States,98168,467-555-0163,1965-08-21,Bachelors ,Professional,F,S,0,1,0,0,46725,0,49,55,1.0,4.007333185232471,10.752034632323763,3.8918202981106265
10130,21629,Thomas,Thomas,7921 Detroit Ave.,Langley,British Columbia,Canada,V3A 4R2,159-555-0178,1965-08-16,Bachelors ,Skilled Manual,M,S,0,1,3,3,67483,1,108,55,1.0,4.007333185232471,11.119630993288766,4.68213122712422
10131,21630,Faith,Jenkins,8576 South Villa Way,Marysville,Washington,United States,98270,372-555-0114,1965-03-09,Bachelors ,Skilled Manual,F,M,1,2,3,3,45966,0,71,55,1.0,4.007333185232471,10.735657271744875,4.2626798770413155
10132,21631,Martin,Sanchez,1267 Baltic Sea Ct.,Cliffside,British Columbia,Canada,V8Y 1L1,806-555-0119,1965-04-19,Bachelors ,Skilled Manual,M,M,1,3,3,3,51436,1,110,55,1.0,4.007333185232471,10.84809359539033,4.700480365792417
10133,21633,Cameron,Zhang,6436 Brookview Dr,Puyallup,Washington,United States,98371,193-555-0131,1965-07-17,Bachelors ,Skilled Manual,M,M,1,3,3,3,59122,1,114,55,1.0,4.007333185232471,10.987358384549202,4.736198448394496
10134,21634,Arianna,Cook,2748 Pine St.,Edmonds,Washington,United States,98020,153-555-0177,1965-05-25,Bachelors ,Skilled Manual,F,M,1,3,3,3,63236,1,79,55,1.0,4.007333185232471,11.054629038216078,4.3694478524670215
10135,21635,Christian,Lewis,9305 Kentucky Drive,Palo Alto,California,United States,94303,375-555-0172,1965-03-20,Bachelors ,Skilled Manual,M,M,1,3,3,3,72126,1,118,55,1.0,4.007333185232471,11.186169868532309,4.770684624465665
10136,21637,Richard,Lewis,5061 Athecton Circle,San Diego,California,United States,92102,922-555-0117,1964-04-20,Bachelors ,Professional,M,S,0,1,0,0,68356,1,75,56,1.0,4.02535169073515,11.1324846217668,4.31748811353631
10137,21638,Olivia,Harris,6955 W. Buchanan,Corvallis,Oregon,United States,97330,131-555-0189,1964-11-02,Bachelors ,Professional,F,S,0,1,0,0,43354,0,44,56,1.0,4.02535169073515,10.677154250154869,3.784189633918261
10138,21639,Anthony,Wilson,3196 Rotherham Dr.,Burien,Washington,United States,98168,148-555-0127,1964-03-26,Bachelors ,Skilled Manual,M,M,1,3,4,4,84712,1,136,56,1.0,4.02535169073515,11.34701254711029,4.912654885736052
10139,21640,Charles,Cooper,173 Soto St.,Daly City,California,United States,94015,525-555-0159,1964-04-07,Bachelors ,Skilled Manual,M,M,0,3,5,5,94706,1,156,56,1.0,4.02535169073515,11.458532635139683,5.049856007249537
10140,21641,Kaylee,Perez,1686 Lavere Way,Daly City,California,United States,94015,721-555-0185,1964-08-23,Bachelors ,Skilled Manual,F,M,1,2,2,4,82135,0,69,56,1.0,4.02535169073515,11.3161195139753,4.23410650459726
10141,21642,Alexandra,Rodriguez,333 Merced Circle,Oak Bay,British Columbia,Canada,V8P,519-555-0137,1964-06-03,Bachelors ,Skilled Manual,F,M,1,2,2,4,95586,0,73,56,1.0,4.02535169073515,11.467781644800949,4.290459441148391
10142,21643,Wyatt,Diaz,3829 Baltic Sea Ct.,Concord,California,United States,94519,164-555-0126,1964-08-15,Bachelors ,Skilled Manual,M,M,1,2,2,4,110888,1,116,56,1.0,4.02535169073515,11.616275961893189,4.7535901911063645
10143,21644,Sydney,Howard,8665 Brown Street,West Covina,California,United States,91791,273-555-0161,1964-05-22,Bachelors ,Skilled Manual,F,M,1,2,2,4,73078,1,71,56,1.0,4.02535169073515,11.199282642848706,4.2626798770413155
10144,21645,Spencer,Alexander,2101 Frayne Ln.,Walla Walla,Washington,United States,99362,178-555-0164,1964-08-07,Bachelors ,Skilled Manual,M,M,1,2,2,4,96438,1,113,56,1.0,4.02535169073515,11.476655593797195,4.727387818712341
